"from_npi","to_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text"
"1275646119","1932146032","49","56","24.786","50.504","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BYRON HAITAS","MD",NULL,NULL,NULL
"1275646119","1265487193","86","157","31.854","55.823","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BYRON HAITAS","MD",NULL,NULL,NULL
"1275646119","1023055126","707","1594","7.715","27.418","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BYRON HAITAS","MD",NULL,NULL,NULL
"1043219165","1023055126","46","58","45.552","59.138","General Acute Care Hospital","Internal Medicine","Gastroenterology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT HERRING","MD","W",NULL,"JR."
"1053306175","1164590386","82","114","36.053","42.291","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","DONALD PATTERSON","M.D.","PARKER","DR.",NULL
"1053306175","1992776405","92","144","28.479","45.516","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DONALD PATTERSON","M.D.","PARKER","DR.",NULL
"1982672507","1932170750","314","461","8.748","29.054","General Acute Care Hospital","Internal Medicine",NULL,"SHELBYVILLE HOSPITAL COMPANY LLC","MUHAMED FAOUR","MD","SALAH","MR.",NULL
"1982672507","1396882205","133","158","45.468","69.688","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","MUHAMED FAOUR","MD","SALAH","MR.",NULL
"1982672507","1518346469","76","79","6.747","28.15","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RIVER PARK HOSPITAL, LLC","MUHAMED FAOUR","MD","SALAH","MR.",NULL
"1578650602","1396882205","94","97","6.268","6.731","General Acute Care Hospital","Internal Medicine","Infectious Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","THOMAS TALBOT","MD, MPH",NULL,NULL,NULL
"1679832661","1538114434","390","885","0.183","5.446","General Acute Care Hospital","Family Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","TEJASVI KOMMULA","M.D.",NULL,"DR.",NULL
"1679832661","1447571658","57","62","45.113","60.815","General Acute Care Hospital","Family Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","TEJASVI KOMMULA","M.D.",NULL,"DR.",NULL
"1902062391","1164590386","52","92","7.957","22.284","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","KENNETH WILLIAMS","M.D., PH.D.","LAMONT","DR.",NULL
"1871577445","1396882205","526","728","1.411","7.608","General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","PATRICK YACHIMSKI","MD","STEPHEN","DR.",NULL
"1346426038","1780778969","80","139","0.691","4.121","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","SONALI SAKARIA",NULL,"SURESH",NULL,NULL
"1366642415","1164590386","407","785","0","0","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","HASAN OZDEGIRMENCI","M.D.","BERKAY",NULL,NULL
"1598007049","1396882205","126","128","12.406","27.158","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","MUTEEB GHAFFAR","M.D.",NULL,"DR.",NULL
"1033370986","1932170750","142","250","25.672","41.056","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SHELBYVILLE HOSPITAL COMPANY LLC","NNAMDI EZE","MD","IFEANYI","DR.",NULL
"1033370986","1396882205","69","104","43.154","61.476","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","NNAMDI EZE","MD","IFEANYI","DR.",NULL
"1033370986","1164590386","103","170","21.753","42.501","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","SAINT THOMAS RUTHERFORD HOSPITAL","NNAMDI EZE","MD","IFEANYI","DR.",NULL
"1467418087","1578591756","214","311","12.588","34.104","General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","SRIKAR REDDY","MD","S","DR.",NULL
"1467418087","1861479545","786","1233","14.654","38.631","General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL","SRIKAR REDDY","MD","S","DR.",NULL
"1295919041","1538114434","69","89","47.337","50.19","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","HENDERSONVILLE HOSPITAL CORPORATION","MEGAN MCCAULEY","MD","MICHELE","DR.",NULL
"1295919041","1447571658","138","200","31.205","41.617","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","SUMNER REGIONAL MEDICAL CENTER LLC","MEGAN MCCAULEY","MD","MICHELE","DR.",NULL
"1033297429","1578591756","138","306","16.739","36.24","General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","HANY REZK","M.D.","NIMR","DR.",NULL
"1033297429","1265445506","97","118","30.331","56.805","General Acute Care Hospital","Internal Medicine","Nephrology","WILLIAMSON COUNTY HOSPITAL DISTRICT","HANY REZK","M.D.","NIMR","DR.",NULL
"1033297429","1871530832","79","99","4.273","28.007","General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","HANY REZK","M.D.","NIMR","DR.",NULL
"1033297429","1861479545","564","1239","19.562","37.776","General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","HANY REZK","M.D.","NIMR","DR.",NULL
"1750692042","1538114434","41","50","46.14","53.633","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HENDERSONVILLE HOSPITAL CORPORATION","ROBERT MILDENHALL","MD","PRIDAY","MR.",NULL
"1750692042","1295780476","592","1770","0.899","10.144","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HTI MEMORIAL HOSPITAL CORPORATION","ROBERT MILDENHALL","MD","PRIDAY","MR.",NULL
"1427444058","1629025648","147","329","0","0","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JACOB DEVOLDER",NULL,NULL,NULL,NULL
"1083713424","1396882205","285","762","3.596","11.712","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","IVAN ROBBINS","MD",NULL,NULL,NULL
"1013908730","1396882205","79","86","48.36","56.903","General Acute Care Hospital","Internal Medicine","Gastroenterology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOSEPH PARKER","M.D.","P",NULL,NULL
"1013908730","1629025648","504","765","10.481","39.052","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","JOSEPH PARKER","M.D.","P",NULL,NULL
"1013908730","1780778969","251","263","20.631","52.228","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","JOSEPH PARKER","M.D.","P",NULL,NULL
"1184069429","1164590386","41","91","11.077","36.366","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","ERIC TOLINE","M.D.","COLEMAN","DR.",NULL
"1184069429","1780778969","313","617","0.436","5.932","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","ERIC TOLINE","M.D.","COLEMAN","DR.",NULL
"1003897380","1982650024","393","722","24.035","42.049","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT GASTON","MD","BERNARD",NULL,"JR."
"1003897380","1396882205","66","106","38.123","49.166","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT GASTON","MD","BERNARD",NULL,"JR."
"1649274515","1164590386","34","77","10.532","43.067","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","DANA BANNERMAN","MD","R",NULL,NULL
"1649274515","1780778969","349","719","0.145","2.223","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","DANA BANNERMAN","MD","R",NULL,NULL
"1700029493","1023055126","270","739","2.628","14.48","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","LEE BARFIELD","M.D.","COLE","DR.",NULL
"1174669998","1396882205","72","107","35.953","51.448","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BERNARD SY","MD","TAN","DR.",NULL
"1174669998","1922319037","119","313","10.812","32.439","General Acute Care Hospital","Internal Medicine",NULL,"RIVERVIEW MEDICAL CENTER LLC","BERNARD SY","MD","TAN","DR.",NULL
"1174669998","1306889597","293","464","25.991","46.662","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BERNARD SY","MD","TAN","DR.",NULL
"1558355941","1982650024","77","110","28.273","51.533","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1396882205","82","155","22.813","34.475","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1629025648","62","98","21.898","34.875","General Acute Care Hospital","Internal Medicine","Nephrology","SAINT THOMAS WEST HOSPITAL","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1538114434","106","238","19","41.329","General Acute Care Hospital","Internal Medicine","Nephrology","HENDERSONVILLE HOSPITAL CORPORATION","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1447571658","303","1042","11.773","32.078","General Acute Care Hospital","Internal Medicine","Nephrology","SUMNER REGIONAL MEDICAL CENTER LLC","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1467763458","43","142","8.38","20.708","General Acute Care Hospital","Internal Medicine","Nephrology","TROUSDALE MEDICAL CENTER LLC","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1417938846","84","239","17.184","35.212","General Acute Care Hospital","Internal Medicine","Nephrology","MACON COUNTY GENERAL HOSPITAL, INC.","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1922319037","116","372","13.344","33.199","General Acute Care Hospital","Internal Medicine","Nephrology","RIVERVIEW MEDICAL CENTER LLC","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1306889597","165","571","8.858","27.741","General Acute Care Hospital","Internal Medicine","Nephrology","VANDERBILT UNIVERSITY MEDICAL CENTER","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1023055126","40","50","40.06","62.322","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1558355941","1285644237","81","292","6.767","30.33","General Acute Care Hospital","Internal Medicine","Nephrology","SUMNER REGIONAL HEALTH SYSTEMS, INC","JOJU JOSEPH","MD","MATHEWS",NULL,NULL
"1477614949","1396882205","67","196","1.25","12.559","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","WENDY RATHMELL","MD","KIMRYN","DR.",NULL
"1386901536","1982650024","223","398","17.575","35.746","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","ASHLEY GUILD","M.D.",NULL,NULL,NULL
"1386901536","1396882205","43","88","33.148","48.716","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ASHLEY GUILD","M.D.",NULL,NULL,NULL
"1487600698","1992776405","119","218","13.005","27.977","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","KRISTAL REED","M.D.","NICHOLE","DR.",NULL
"1609963727","1396882205","349","1002","1.171","8.755","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BEN ROWAN","MD",NULL,NULL,NULL
"1104890003","1982650024","78","106","40.943","63.39","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BRADLEY RUST","MD","S",NULL,NULL
"1104890003","1396882205","44","60","38.05","46.962","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","BRADLEY RUST","MD","S",NULL,NULL
"1104890003","1447571658","496","1364","9.919","30.803","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","SUMNER REGIONAL MEDICAL CENTER LLC","BRADLEY RUST","MD","S",NULL,NULL
"1104890003","1417938846","52","77","37.468","45.778","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MACON COUNTY GENERAL HOSPITAL, INC.","BRADLEY RUST","MD","S",NULL,NULL
"1104890003","1023055126","49","52","46.673","56.673","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","BRADLEY RUST","MD","S",NULL,NULL
"1104890003","1285644237","50","59","27.661","52.385","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","SUMNER REGIONAL HEALTH SYSTEMS, INC","BRADLEY RUST","MD","S",NULL,NULL
"1437441847","1023055126","272","1004","1.443","13.777","General Acute Care Hospital","Internal Medicine","Infectious Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","PAUL BRYANT","M.D.","ANTHONY","DR.",NULL
"1295706257","1538114434","92","138","42.116","53.143","General Acute Care Hospital","Family Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","JAMES BOTSKO","M.D.","J","DR.",NULL
"1295706257","1447571658","146","211","26.441","43.415","General Acute Care Hospital","Family Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","JAMES BOTSKO","M.D.","J","DR.",NULL
"1649480237","1265445506","65","74","22.608","62.914","General Acute Care Hospital","Internal Medicine","Nephrology","WILLIAMSON COUNTY HOSPITAL DISTRICT","LING YU","MD",NULL,NULL,NULL
"1649480237","1871530832","411","1160","12.182","32.88","General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","LING YU","MD",NULL,NULL,NULL
"1649480237","1629025648","90","131","37.74","50.489","General Acute Care Hospital","Internal Medicine","Nephrology","SAINT THOMAS WEST HOSPITAL","LING YU","MD",NULL,NULL,NULL
"1649480237","1861479545","92","108","13.694","38.978","General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","LING YU","MD",NULL,NULL,NULL
"1649480237","1023055126","135","184","41.429","56.244","General Acute Care Hospital","Internal Medicine","Nephrology","HCA HEALTH SERVICES OF TENNESSEE, INC.","LING YU","MD",NULL,NULL,NULL
"1144312554","1396882205","381","461","1.525","8.995","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JAN DELOZIER","MD",NULL,NULL,NULL
"1558384099","1932170750","229","378","12.069","34.333","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","SHELBYVILLE HOSPITAL COMPANY LLC","PRAKASHCHANDRA PATEL","M.D.","B","DR.",NULL
"1558384099","1871530832","45","100","0","0","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","PRAKASHCHANDRA PATEL","M.D.","B","DR.",NULL
"1558384099","1992776405","333","832","8.958","31.136","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","PRAKASHCHANDRA PATEL","M.D.","B","DR.",NULL
"1154324325","1396882205","56","69","35.797","49.208","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","PASCAL DAUPHIN","M.D.","A.","DR.",NULL
"1154324325","1538114434","127","168","44.411","56.337","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","HENDERSONVILLE HOSPITAL CORPORATION","PASCAL DAUPHIN","M.D.","A.","DR.",NULL
"1023452331","1861479545","433","928","0.001","0.033","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","MANISHA RAJ","M.D.",NULL,"DR.",NULL
"1205826526","1396882205","51","84","37.226","49.211","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","HANNA ILIA","MD","C","MR.",NULL
"1205826526","1538114434","73","81","38.16","61.099","General Acute Care Hospital","Family Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","HANNA ILIA","MD","C","MR.",NULL
"1205826526","1447571658","206","307","28.16","47.73","General Acute Care Hospital","Family Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","HANNA ILIA","MD","C","MR.",NULL
"1205826526","1417938846","624","1765","6.471","21.298","General Acute Care Hospital","Family Medicine",NULL,"MACON COUNTY GENERAL HOSPITAL, INC.","HANNA ILIA","MD","C","MR.",NULL
"1205826526","1306889597","55","66","48.212","56.937","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","HANNA ILIA","MD","C","MR.",NULL
"1679517445","1720032345","72","94","1.34","9.108","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","SHEILA PERTILLER","MD","DENEEN",NULL,NULL
"1679517445","1164590386","308","323","0","0","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","SHEILA PERTILLER","MD","DENEEN",NULL,NULL
"1790766590","1932170750","33","59","18.186","32.839","General Acute Care Hospital","General Practice",NULL,"SHELBYVILLE HOSPITAL COMPANY LLC","MICHAEL MACQUARRIE","MD","A",NULL,NULL
"1790766590","1164590386","51","80","30.238","41.067","General Acute Care Hospital","General Practice",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","MICHAEL MACQUARRIE","MD","A",NULL,NULL
"1063458255","1629025648","46","63","37.857","55.215","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","BRENT COIL","MD","WAYNE",NULL,NULL
"1063458255","1780778969","51","93","36.29","53.172","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","BRENT COIL","MD","WAYNE",NULL,NULL
"1568559698","1396882205","583","1318","2.316","14.202","General Acute Care Hospital","Internal Medicine","Sports Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT FITCH","MD",NULL,NULL,NULL
"1508890286","1396882205","57","88","38.864","53.723","General Acute Care Hospital","Internal Medicine","Medical Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","LESTER PORTER","MD","L",NULL,NULL
"1508890286","1629025648","267","633","16.591","41.178","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","LESTER PORTER","MD","L",NULL,NULL
"1508890286","1780778969","73","92","35.37","58.783","General Acute Care Hospital","Internal Medicine","Medical Oncology","SAINT THOMAS WEST HOSPITAL","LESTER PORTER","MD","L",NULL,NULL
